name,economy (mpg),cylinders,displacement (cc),power (hp),weight (lb),0-60 mph (s),year
73109,15.6,7,313,133,4924,25.9,133
73110,44.0,9,325,56,6118,18.1,96
73111,37.7,9,355,180,1472,13.0,74
73112,41.9,10,387,65,1520,27.6,102
73113,31.7,5,189,112,4103,21.5,151
73114,49.0,3,453,166,4200,24.3,108
73115,19.5,10,87,80,4617,31.5,134
73116,53.2,7,328,61,4668,15.8,73
73117,29.0,10,414,240,5300,29.3,108
73118,37.1,8,76,240,1752,22.8,124
73119,11.2,6,409,145,1319,31.5,148
73120,32.2,5,277,56,2926,19.0,136
73121,40.1,6,313,275,2772,23.6,128
73122,46.0,9,334,55,5378,22.1,73
73123,19.6,4,490,245,3162,16.3,133
73124,53.4,3,373,108,5808,11.9,136
73125,31.0,6,218,60,4515,27.2,91
73126,15.1,4,474,260,4980,16.3,122
73127,32.6,5,260,103,6070,16.7,139
73128,12.2,7,247,249,3186,24.3,84
73129,16.1,3,327,267,6214,10.4,124
73130,37.3,8,93,197,5014,10.4,124
73131,41.5,8,411,246,2474,30.5,113
73132,48.0,5,251,124,6292,20.7,116
73133,43.5,4,514,175,1520,15.3,70
73134,39.0,5,190,128,4031,23.9,81
73135,28.3,8,319,226,6055,26.3,98
73136,43.3,4,363,123,5201,19.9,138
73137,18.9,5,251,251,3842,17.2,126
73138,44.4,7,362,197,5315,16.4,141
73139,45.5,10,137,277,4018,9.2,113
73140,31.3,4,91,55,4220,15.9,114
73141,25.2,3,466,213,5114,29.8,132
73142,44.5,6,184,128,2716,16.5,87
73143,18.2,9,71,203,1796,30.1,130
73144,18.0,9,331,209,3781,28.1,112
73145,10.7,4,483,79,3181,23.6,83
73146,18.8,6,190,149,2551,20.4,92
73147,53.3,6,479,163,3103,10.0,119
73148,48.9,6,120,139,3833,13.4,86
73149,38.9,10,406,263,2342,25.3,72
73150,34.8,7,381,221,2872,21.2,123
73151,36.0,9,223,253,2381,13.6,127
73152,9.0,10,72,97,2642,17.9,72
73153,24.9,10,366,74,5086,15.1,124
73154,29.2,4,178,220,3948,32.9,81
73155,10.0,9,394,117,2157,16.5,120
73156,45.4,3,351,157,4157,19.3,132
73157,12.1,7,493,103,2738,26.3,86
73158,32.2,4,99,63,4062,26.4,124
73159,42.6,4,474,193,2909,26.4,144
73160,27.2,4,250,271,5174,31.6,126
73161,42.1,9,381,78,2135,13.6,95
73162,31.9,10,452,152,4589,9.2,119
73163,36.3,7,380,149,1945,18.9,76
73164,21.6,8,159,241,3504,32.3,105
73165,19.2,3,473,121,1467,22.3,145
73166,33.8,4,247,210,3327,8.6,84
73167,36.3,3,484,106,3101,32.6,141
73168,45.4,4,386,235,5137,23.9,144
73169,42.0,8,509,219,2516,28.2,77
73170,33.0,6,341,207,3379,32.6,111
73171,47.0,3,298,258,3719,16.2,114
73172,28.6,5,302,243,2496,12.7,151
73173,40.3,4,109,149,3008,10.6,122
73174,8.6,3,349,121,2120,15.2,80
73175,34.5,9,381,132,5632,8.8,82
73176,28.9,6,395,79,4174,10.5,127
73177,49.0,10,503,110,6215,24.7,93
73178,47.6,8,442,201,5165,19.3,75
73179,13.0,10,202,123,2569,20.3,140
73180,23.9,7,94,229,4071,8.1,92
73181,19.9,9,354,60,2240,21.3,108
73182,33.1,9,375,71,1307,29.2,128
73183,34.3,6,356,221,2577,12.9,98
73184,10.0,6,522,154,2220,18.0,140
73185,12.3,7,207,176,1963,8.7,108
73186,20.0,8,439,170,4536,21.2,143
73187,48.1,9,414,206,2294,19.1,130
73188,35.3,7,436,147,3848,12.4,124
73189,47.7,10,273,139,5164,32.9,89
73190,53.7,9,502,118,2210,26.7,102
73191,34.5,7,70,122,3415,14.6,138
73192,37.8,3,234,132,6186,15.1,138
73193,41.4,9,269,269,2164,27.4,126
73194,9.8,6,95,187,3083,22.7,128
73195,39.0,10,383,135,4384,25.7,89
73196,29.1,9,349,152,6046,27.3,86
73197,21.5,5,140,271,2431,24.4,90
73198,29.8,3,516,65,4376,16.0,132
73199,45.4,3,145,133,2320,9.2,122
73200,17.4,7,244,214,1975,9.2,145
73201,43.4,7,303,50,2460,30.3,81
73202,37.6,8,510,193,4644,10.3,77
73203,14.3,4,259,143,2971,32.4,93
73204,24.9,6,492,175,3484,29.2,85
73205,40.4,10,285,96,4440,13.9,105
73206,9.4,10,200,232,2637,27.8,80
73207,29.5,8,365,51,6007,18.2,135
73208,12.5,8,384,184,5211,8.8,135
73209,47.3,6,337,201,3494,30.4,109
73210,42.4,8,249,130,3205,25.5,138
73211,43.5,7,244,210,5652,11.8,75
73212,12.9,3,194,189,1250,17.4,146
73213,24.6,8,254,71,2344,29.7,150
73214,30.9,6,129,207,6014,8.6,97
73215,20.5,5,146,199,5962,18.3,108
73216,21.9,10,471,246,1728,24.6,118
73217,27.1,3,416,128,2185,9.9,82
73218,32.9,4,345,93,4252,24.9,73
73219,17.7,4,439,95,1378,31.7,145
73220,28.2,8,354,105,4571,15.8,74
73221,21.6,5,287,125,5913,26.8,88
73222,8.7,3,167,205,6055,8.8,139
73223,26.7,5,284,250,5365,26.4,79
73224,35.9,3,266,271,3242,24.8,79
73225,18.1,3,136,199,4669,10.6,102
73226,47.7,4,189,199,1548,19.8,137
73227,8.4,3,178,76,1396,13.4,137
73228,22.9,9,400,113,3048,17.7,115
73229,12.5,3,318,137,1328,11.4,121
73230,37.6,8,321,126,5780,11.4,125
73231,46.9,10,321,126,3401,32.3,138
73232,51.7,5,493,158,3743,26.8,77
73233,8.8,3,338,103,2111,29.0,81
73234,13.5,7,100,256,1893,17.2,88
73235,25.8,10,450,230,3401,8.8,141
73236,9.3,8,306,221,5556,27.6,122
73237,38.3,5,162,153,4948,28.3,104
73238,37.9,9,193,176,3160,23.4,97
73239,15.9,7,115,272,6209,12.1,124
73240,44.1,8,442,178,3520,10.4,105
73241,21.8,8,214,131,1588,19.5,122
73242,50.3,6,255,155,5444,9.4,137
73243,39.7,5,265,266,3123,20.4,122
73244,35.8,9,391,91,4670,25.3,140
73245,18.7,6,93,232,2832,21.6,117
73246,40.6,6,440,145,1673,25.1,122
73247,20.4,5,428,105,2117,17.7,137
73248,41.2,5,454,63,4786,29.0,82
73249,16.5,8,306,194,2514,10.5,79
73250,30.8,7,377,128,5449,30.1,134
73251,20.2,9,409,120,3457,20.1,142
73252,18.4,5,451,177,4908,10.6,122
73253,47.2,10,198,210,4105,30.7,107
73254,22.1,10,495,109,3054,26.5,141
73255,40.6,7,524,134,1494,21.6,93
73256,10.6,4,187,234,1374,19.8,89
73257,32.0,7,157,69,6194,9.9,123
73258,8.1,4,394,50,4107,12.8,118
73259,23.2,8,112,118,4725,31.6,75
73260,15.8,8,218,133,2176,28.4,130
73261,33.4,3,152,113,5174,14.0,139
73262,51.0,4,334,250,3795,10.6,86
73263,33.3,6,150,219,2519,29.1,131
73264,22.8,7,161,66,3150,28.2,134
73265,25.4,3,401,74,2291,32.7,151
73266,12.7,9,378,110,2712,20.9,128
73267,53.9,8,185,67,1278,22.6,119
73268,10.6,3,200,167,1642,24.3,120
73269,36.7,6,117,58,2898,28.6,109
73270,44.0,9,265,158,5973,19.2,96
73271,26.6,6,167,56,1555,29.9,142
73272,43.8,5,428,92,3741,8.1,97
73273,44.9,8,365,155,5122,31.7,125
73274,23.2,10,165,119,6258,17.2,95
73275,19.1,3,409,164,2198,25.3,114
73276,10.0,10,334,221,2891,22.7,76
73277,26.7,3,120,117,2258,17.5,113
73278,13.6,9,446,218,3384,28.0,121
73279,17.2,7,261,214,4653,10.4,123
73280,53.0,8,291,267,1223,11.0,134
73281,42.0,5,248,192,3500,10.9,116
73282,44.3,10,101,146,6283,31.9,85
73283,35.0,9,180,69,4286,30.1,123
73284,35.8,6,399,249,1577,12.9,94
73285,29.8,8,419,56,3860,22.4,102
73286,46.9,5,525,213,3051,18.7,116
73287,45.1,5,398,256,3594,18.6,137
73288,11.0,7,365,76,1899,28.9,106
73289,34.7,5,405,201,4907,10.2,77
73290,28.9,5,486,121,3421,31.3,114
73291,10.1,9,124,121,1757,15.3,135
73292,15.4,5,112,86,1957,27.6,115
73293,36.1,7,345,197,5585,24.0,134
73294,37.4,8,464,94,3935,31.8,74
73295,25.0,8,131,98,4583,20.3,147
73296,49.6,5,183,208,3083,11.9,148
73297,38.5,7,284,146,4809,22.8,138
73298,28.5,8,459,232,3095,28.8,110
73299,50.3,4,214,62,2045,13.5,70
73300,30.3,5,197,243,3208,17.9,151
73301,41.8,3,137,209,5231,9.4,78
73302,8.3,3,291,50,2980,22.9,114
73303,41.5,5,121,53,5652,32.3,140
73304,34.5,8,407,222,3227,21.9,141
73305,32.7,7,459,230,4404,9.8,130
73306,11.0,3,285,262,6026,13.5,78
73307,33.2,10,168,98,3206,9.7,137
73308,49.8,5,158,267,5938,13.4,116
73309,51.3,7,113,182,4936,32.5,139
73310,46.4,6,473,207,1970,20.6,84
73311,19.8,3,451,78,3270,15.0,127
73312,51.4,10,332,57,1886,19.6,114
73313,9.5,10,158,103,5276,9.3,115
73314,14.1,6,447,186,5049,14.0,102
73315,40.8,3,336,266,5865,10.3,147
73316,36.1,4,116,83,5490,30.7,91
73317,30.8,8,161,218,3334,10.7,115
73318,23.4,6,401,108,2577,28.7,95
73319,49.4,6,174,54,4522,30.9,143
73320,38.0,4,207,228,4707,18.2,149
73321,13.2,6,143,52,5824,32.6,146
73322,21.1,9,465,173,3893,10.7,142
73323,19.8,8,315,113,1427,27.0,113
73324,50.3,8,397,165,5679,26.4,118
73325,40.7,6,402,255,3512,9.0,93
73326,53.6,10,314,240,3498,30.8,121
73327,18.5,8,423,143,5888,13.2,133
73328,33.3,6,347,104,4242,30.7,128
73329,38.6,8,136,195,2257,10.7,86
73330,25.6,10,460,236,3638,18.7,78
73331,33.0,7,387,90,2091,31.4,71
73332,14.8,9,135,81,5312,30.3,115
73333,14.3,6,391,154,4252,23.9,151
73334,8.5,5,87,67,2608,29.7,111
73335,36.0,3,237,95,2333,26.4,131
73336,23.8,8,187,107,5813,16.0,80
73337,36.8,3,411,86,6026,17.9,115
73338,47.1,3,201,207,4505,29.1,101
73339,21.4,10,466,52,3283,24.3,137
73340,48.1,3,381,130,5902,32.3,95
73341,50.3,3,115,163,4119,8.9,118
73342,29.3,7,460,223,3376,17.5,117
73343,53.5,8,269,178,5197,10.6,121
73344,43.7,4,451,169,5999,30.9,86
73345,50.8,8,418,248,3858,15.1,128
73346,18.1,9,510,249,6048,15.6,151
73347,43.8,8,348,164,4071,24.9,86
73348,48.3,7,140,223,6053,17.4,144
73349,36.0,8,440,279,1346,13.8,138
73350,13.9,4,423,77,2321,23.0,131
73351,50.6,3,348,215,3058,12.9,104
73352,27.3,9,138,134,3808,26.6,83
73353,34.6,8,155,232,1813,20.4,122
73354,20.5,6,95,271,4329,11.8,108
73355,20.5,3,350,182,4372,16.5,108
73356,27.9,10,275,88,1631,12.5,84
73357,34.7,8,358,129,4909,18.8,85
73358,25.6,3,132,125,1772,22.7,150
73359,30.0,5,224,136,4958,18.9,72
73360,44.9,10,375,222,3611,8.8,79
73361,36.5,4,352,92,3511,21.2,122
73362,25.9,8,402,51,2146,20.0,115
73363,18.5,8,257,99,1879,21.9,134
73364,22.4,4,199,95,4080,16.3,94
73365,30.3,6,90,215,3767,11.2,75
73366,9.4,8,437,103,2906,14.4,116
73367,17.0,9,435,145,5325,30.9,150
73368,13.7,5,103,121,5878,13.7,149
73369,9.7,6,250,195,5195,26.3,109
73370,29.7,8,316,108,6050,14.8,93
73371,31.4,3,195,87,4404,23.8,122
73372,35.7,3,489,266,5499,13.3,102
73373,30.3,5,156,96,5327,32.6,140
73374,48.5,3,151,177,2401,8.7,89
73375,21.8,7,106,202,3185,18.5,138
73376,18.9,5,133,121,2566,20.6,142
73377,31.4,5,165,191,2750,8.3,144
73378,29.9,4,178,180,1351,21.6,137
73379,36.9,8,202,182,1787,9.0,85
73380,9.2,6,91,155,6108,9.5,103
73381,38.6,10,261,269,4526,27.6,149
73382,9.2,6,371,179,4959,10.2,150
73383,24.7,4,127,177,3905,18.7,135
73384,49.5,9,82,70,5557,9.8,99
73385,16.5,5,310,116,4958,9.3,91
73386,32.6,6,529,198,3671,28.9,121
73387,31.1,3,295,116,5110,32.2,82
73388,47.3,10,223,260,4663,32.6,70
73389,13.0,5,429,185,5427,23.0,118
73390,25.8,3,106,123,1439,30.6,138
73391,9.1,8,336,94,2546,31.1,76
73392,38.8,10,433,266,4782,20.1,150
73393,44.9,5,305,108,3131,20.6,114
73394,28.2,3,286,125,5359,21.5,132
73395,35.2,9,348,75,5949,19.6,127
73396,24.2,8,500,237,4731,11.7,99
73397,42.9,4,115,238,5317,9.1,74
73398,14.5,4,362,176,6077,17.3,116
73399,20.3,6,482,130,1513,23.3,147
73400,37.6,8,128,107,5053,17.2,86
73401,24.7,7,251,97,1677,11.9,111
73402,10.7,4,447,68,4195,21.8,96
73403,18.0,4,111,187,5993,17.0,141
73404,14.8,5,459,206,4813,24.7,94
73405,48.1,7,528,237,1612,11.7,78
73406,26.6,9,286,216,3866,26.4,151
73407,41.2,8,475,160,4583,18.7,70
73408,11.6,6,445,147,3140,20.5,129
73409,13.8,3,385,91,2104,18.7,72
73410,51.8,8,159,110,3572,20.4,71
73411,41.9,3,257,234,3042,28.9,117
73412,30.1,9,323,53,2289,25.8,92
73413,14.5,5,79,69,3460,21.2,76
73414,27.0,6,426,273,4954,30.4,115
73415,45.2,9,85,170,3795,16.9,131
73416,21.5,9,166,138,2518,30.9,94
73417,29.4,4,371,141,4230,23.4,76
73418,47.3,7,246,149,6104,29.8,146
73419,21.5,7,351,99,1469,19.6,138
73420,30.1,9,421,125,5957,9.2,130
73421,34.8,5,444,76,4953,9.2,132
73422,29.8,10,472,151,3593,14.4,99
73423,33.1,8,277,152,6092,30.9,147
73424,47.8,5,190,90,1768,23.3,114
73425,52.5,10,290,185,3929,23.1,107
73426,44.2,9,119,275,1925,9.8,75
73427,52.2,7,397,63,5450,9.2,93
73428,12.0,5,468,91,2586,12.3,89
73429,9.0,6,145,139,4478,19.9,95
73430,24.8,9,172,69,3947,23.8,103
73431,21.1,4,132,122,3340,19.0,111
73432,49.6,9,194,71,4943,25.7,87
73433,40.8,6,479,202,2847,27.5,133
73434,42.0,5,524,155,3574,14.1,113
73435,46.8,6,453,172,5047,30.9,104
73436,35.3,10,78,141,2824,10.5,110
73437,40.7,8,243,216,2630,18.5,137
73438,35.8,3,489,151,5783,23.7,116
73439,29.6,10,141,53,2262,28.3,113
73440,21.3,6,360,84,3951,32.2,102
73441,22.0,9,117,123,3056,21.1,80
73442,46.4,3,438,135,3657,11.0,98
73443,50.7,8,436,268,5739,20.8,147
73444,30.3,9,294,169,5430,20.3,86
73445,9.7,9,423,198,2410,27.7,128
73446,33.0,10,246,209,3095,18.1,79
73447,11.1,9,424,189,1689,27.5,77
73448,41.3,3,128,230,5344,30.6,103
73449,32.4,6,351,185,3483,15.1,101
73450,45.0,3,278,159,1415,15.7,105
73451,8.4,8,94,273,1980,8.9,75
73452,24.6,6,236,271,2856,25.5,86
73453,52.4,9,195,225,2513,24.4,89
73454,51.0,8,487,145,1759,25.1,135
73455,20.5,7,465,206,1931,29.0,86
73456,27.7,4,437,56,5387,19.7,128
73457,29.1,3,500,160,4601,29.1,135
73458,13.2,3,241,64,1795,18.9,125
73459,22.5,5,190,171,2874,8.3,84
73460,32.1,10,268,239,2823,14.1,84
73461,28.8,6,284,134,1826,13.1,99
73462,14.7,7,473,65,4862,8.7,138
73463,8.0,9,391,159,4314,10.4,107
73464,15.6,6,328,162,4969,32.8,115
73465,14.7,4,81,226,3168,19.1,78
73466,13.7,5,353,252,2460,25.8,150
73467,22.1,8,459,137,2637,8.3,110
73468,35.5,9,407,234,5441,30.8,147
73469,41.2,8,91,208,2637,25.5,96
73470,50.2,7,217,151,5984,24.8,80
73471,25.4,7,366,135,4454,20.2,81
73472,47.3,5,514,118,5549,25.1,80
73473,35.2,7,138,151,1862,15.0,95
73474,35.7,6,330,180,5062,24.3,91
73475,23.8,8,393,186,1659,29.7,118
73476,41.9,5,277,170,1926,10.8,135
73477,8.9,6,512,256,2602,8.3,107
73478,46.9,4,245,86,2922,17.0,82
73479,26.0,5,414,112,5402,14.5,151
73480,34.9,7,501,185,5793,10.9,145
73481,24.8,9,481,63,1688,28.3,125
73482,49.8,8,149,107,5797,23.0,105
73483,52.5,6,260,121,2423,24.4,80
73484,34.3,9,365,124,6136,30.2,149
73485,8.9,8,84,233,5825,28.3,143
73486,9.5,5,373,276,3176,16.5,107
73487,46.1,3,141,258,1959,26.8,111
73488,18.7,6,88,215,2345,16.3,137
73489,50.2,8,454,262,1895,12.4,97
73490,12.5,9,188,128,2694,20.8,123
73491,35.5,9,244,82,4787,26.6,97
73492,38.4,7,416,232,1488,27.7,104
73493,33.6,3,357,207,5105,26.7,118
73494,17.0,6,320,76,6026,25.2,108
73495,17.6,5,521,71,5396,16.0,94
73496,20.6,10,275,108,5936,26.4,96
73497,35.1,7,401,267,3190,10.3,78
73498,26.4,10,449,110,3600,13.0,70
73499,37.5,3,199,241,5316,17.8,103
73500,47.3,3,126,200,3571,8.7,138
73501,8.7,8,117,130,5989,17.1,98
73502,35.6,6,245,279,1356,17.5,127
73503,50.6,4,451,180,4916,19.6,142
73504,9.4,4,287,271,4889,17.0,95
73505,53.4,6,416,66,5962,10.0,77
73506,28.1,9,295,240,4881,28.8,108
73507,26.7,10,371,169,4889,25.3,78
73508,52.9,5,355,62,1806,8.5,111
73509,30.6,4,423,234,2998,32.9,139
73510,18.6,10,286,249,4099,30.3,70
73511,48.6,4,225,275,2410,18.7,78
73512,17.9,4,268,203,5807,27.9,73
73513,48.9,7,106,264,3136,19.9,123
73514,11.4,7,176,158,4218,25.9,96
73515,31.6,9,149,232,1251,11.6,86
73516,44.9,3,231,226,2902,18.5,85
73517,18.2,10,158,214,5682,9.0,141
73518,12.6,9,80,271,2413,31.4,94
73519,27.2,4,505,193,1429,19.3,141
73520,46.1,4,205,87,5589,13.8,148
73521,45.4,9,136,277,1575,20.4,79
73522,44.1,3,181,162,5418,16.4,99
73523,44.0,4,207,242,1436,25.5,71
73524,25.8,5,211,176,2956,11.3,148
73525,23.3,5,367,61,3727,16.1,84
73526,28.7,5,197,180,4465,17.5,119
73527,19.1,10,224,128,6077,17.6,89
73528,11.4,10,335,148,4291,26.3,118
73529,35.7,9,488,223,2276,30.8,117
73530,15.1,5,252,94,1211,9.0,88
73531,16.7,7,151,228,4839,23.0,72
73532,32.3,7,350,167,3082,15.7,126
73533,28.4,6,227,214,5978,17.9,119
73534,16.7,9,369,265,1740,13.2,118
73535,25.1,4,248,65,1800,28.5,141
73536,37.1,10,262,142,2479,11.0,145
73537,14.1,4,273,235,4144,12.1,102
73538,52.1,4,205,154,5444,13.3,147
73539,18.2,8,421,105,5161,22.4,120
73540,28.3,10,397,155,1624,32.0,125
73541,22.5,4,195,235,3860,29.0,144
73542,33.8,5,94,237,5345,13.2,76
73543,42.5,7,475,207,4986,26.5,102
73544,20.4,10,451,198,5777,15.2,78
73545,33.3,7,413,78,4433,31.8,107
73546,49.1,8,221,212,3713,32.7,95
73547,51.0,8,249,212,4563,14.7,149
73548,26.1,4,344,200,1720,30.5,84
73549,15.3,7,286,162,5145,17.0,79
73550,11.0,3,171,92,4822,16.2,147
73551,24.3,4,413,135,5088,9.6,117
73552,13.8,5,108,258,1783,27.5,82
73553,35.4,7,239,123,2357,27.6,147
73554,49.2,9,447,270,1466,25.8,101
73555,28.4,6,427,215,5370,8.2,118
73556,20.6,3,442,265,5399,31.4,80
73557,15.8,4,391,277,4471,15.2,79
73558,36.4,6,529,200,4289,25.1,101
73559,52.3,6,326,149,2338,17.5,71
73560,53.6,8,92,196,4494,18.2,135
73561,19.2,9,97,232,5109,31.2,99
73562,10.3,6,158,85,4185,12.7,93
73563,34.1,4,353,124,1374,18.2,94
73564,34.9,6,492,264,2110,8.7,70
73565,20.1,4,152,201,5996,14.6,106
73566,52.9,6,433,196,2136,25.9,82
73567,12.1,5,297,254,4281,17.9,117
73568,30.4,8,308,169,1739,13.9,109
73569,49.7,3,499,254,5051,13.2,148
73570,9.3,7,156,169,1955,9.1,127
73571,21.7,8,188,164,1384,10.2,115
73572,31.4,4,191,71,4102,15.7,139
73573,40.6,5,293,199,6117,14.2,102
73574,48.5,5,223,187,5201,26.6,91
73575,28.9,6,490,231,4422,24.3,98
73576,22.7,10,223,122,2503,14.2,72
73577,12.1,9,186,63,1637,15.1,87
73578,41.8,4,266,228,4191,20.2,111
73579,49.2,4,396,273,1496,27.0,92
73580,48.4,10,182,207,1260,29.2,87
73581,13.5,7,522,246,2836,26.6,150
73582,10.3,5,123,180,4611,26.2,144
73583,29.1,9,221,188,5376,28.0,106
73584,29.6,9,106,108,3836,25.3,87
73585,47.5,9,187,100,1772,11.6,77
73586,19.1,3,165,153,2879,23.8,84
73587,33.5,6,167,98,4787,11.5,100
73588,12.8,10,221,99,3717,25.0,106
73589,44.6,8,332,276,1651,22.4,135
73590,39.3,8,406,222,2802,27.5,85
73591,22.1,9,389,161,3990,31.8,141
73592,14.2,4,225,229,4357,22.3,114
73593,19.9,7,505,233,2822,9.7,144
73594,26.3,5,407,131,4850,10.7,113
73595,27.0,9,86,135,3502,24.9,142
73596,41.7,7,236,130,5719,19.6,72
73597,15.6,9,373,136,1302,24.3,137
73598,17.4,6,113,53,3228,11.7,120
73599,22.9,8,174,167,6295,27.0,99
73600,23.5,5,497,134,3902,28.3,75
73601,26.4,10,318,84,1609,27.2,95
73602,53.2,10,252,254,2892,24.0,105
73603,21.8,10,505,237,1641,14.0,76
73604,36.3,10,228,88,2823,27.2,112
73605,39.9,7,196,161,1801,32.8,83
73606,9.9,3,495,120,4194,20.2,142
73607,31.1,9,503,93,2909,12.8,98
73608,18.4,3,311,59,2201,10.1,143
73609,44.7,5,406,225,4926,25.6,93
73610,34.2,9,378,127,5700,11.7,124
73611,10.7,4,342,146,4133,13.1,87
73612,47.1,8,173,173,5713,18.1,78
73613,29.2,3,286,165,1616,26.5,70
73614,25.6,6,486,167,2311,11.7,129
73615,41.7,4,485,235,5758,8.8,101
73616,37.4,9,251,177,5638,26.0,95
73617,48.2,7,354,64,1910,14.1,149
73618,51.6,8,229,275,2201,15.6,141
73619,37.0,5,449,253,4327,28.0,96
73620,25.9,9,527,192,2547,24.4,151
73621,11.8,10,303,236,3250,20.3,124
73622,13.5,10,486,215,5926,25.2,128
73623,30.1,5,286,92,4966,19.5,97
73624,28.8,5,375,248,3200,25.7,150
73625,27.5,3,95,97,4236,28.0,124
73626,48.3,10,112,245,1537,27.3,98
73627,10.5,7,279,167,5007,22.3,99
73628,44.6,10,78,197,3334,18.2,84
73629,32.1,5,306,263,4526,12.7,80
73630,21.3,9,162,175,6159,9.3,124
73631,27.0,5,495,135,4771,9.5,77
73632,47.5,10,508,105,4315,13.7,97
73633,36.4,9,201,177,4428,29.6,71
73634,13.1,4,362,110,5265,30.3,95
73635,24.7,8,494,251,4961,24.7,72
73636,24.6,4,462,256,2635,28.3,96
73637,35.6,10,376,213,5413,27.1,135
73638,14.1,5,317,195,6246,26.9,132
73639,36.8,7,378,119,4991,32.9,113
73640,46.1,6,269,159,5968,31.6,81
73641,16.1,3,109,140,5058,30.1,71
73642,43.2,8,417,242,3328,23.8,71
73643,52.4,10,350,151,3899,25.5,120
73644,11.7,3,99,119,3507,12.2,141
73645,21.9,9,477,144,5649,27.4,118
73646,17.5,5,158,176,1207,19.6,136
73647,49.7,4,365,258,3894,12.9,139
73648,20.9,4,447,259,1827,32.7,101
73649,11.4,9,419,247,2269,32.8,93
73650,31.8,10,511,253,4484,13.5,139
73651,8.3,3,260,63,5437,12.9,134
73652,26.2,8,501,220,4779,27.2,151
73653,51.8,9,107,200,2615,21.0,128
73654,37.1,6,416,56,1807,15.3,109
73655,40.1,8,333,202,3593,12.7,126
73656,33.2,3,357,186,1728,27.0,137
73657,8.9,6,152,251,4617,12.7,77
73658,18.9,5,95,51,2919,15.7,132
73659,41.7,6,286,185,5151,20.4,104
73660,42.0,8,81,72,1381,19.6,105
73661,31.4,9,113,221,2695,23.4,95
73662,47.5,7,134,91,4625,19.6,106
73663,37.1,3,344,147,1796,24.2,134
73664,12.0,6,470,62,4169,27.3,142
73665,29.4,8,300,196,3302,8.8,124
73666,29.3,7,225,187,5463,17.9,146
73667,32.6,8,388,206,2843,24.3,150
73668,27.0,3,519,239,2182,28.7,143
73669,49.3,6,458,106,1515,23.0,131
73670,30.4,4,173,116,2727,20.7,147
73671,9.5,9,208,165,1377,23.3,126
73672,32.3,10,311,258,1746,18.7,117
73673,9.5,4,525,112,3978,29.3,150
73674,42.9,9,116,164,1862,31.8,137
73675,20.9,4,494,116,1393,24.3,140
73676,39.3,5,90,157,3130,16.2,75
73677,14.3,3,415,155,4463,17.2,112
73678,34.3,4,381,91,2875,24.9,74
73679,37.0,10,385,251,6299,17.5,133
73680,39.1,3,449,78,4486,9.2,77
73681,32.1,7,303,221,2571,20.1,125
73682,29.0,8,401,234,6247,21.6,83
73683,46.5,7,128,242,4205,13.1,83
73684,50.9,8,259,205,4811,9.0,124
73685,25.6,5,217,52,4600,19.6,86
73686,11.6,10,164,88,1746,24.8,93
73687,42.6,3,262,55,6292,13.4,96
73688,11.0,7,85,122,5724,14.1,131
73689,23.9,6,475,163,4554,26.4,93
73690,46.6,6,486,136,2507,11.4,113
73691,41.7,5,436,82,2177,12.0,92
73692,22.3,8,230,265,1614,19.6,145
73693,39.8,3,492,82,2372,8.5,118
73694,23.4,8,203,176,4512,10.5,132
73695,38.9,3,305,75,4619,15.5,97
73696,34.9,9,471,134,3874,10.7,145
73697,14.2,8,96,68,5709,29.0,103
73698,12.0,10,157,88,1541,29.6,85
73699,49.8,3,443,140,2468,27.8,71
73700,21.3,6,163,270,4104,27.0,88
73701,29.2,4,137,219,3644,12.2,75
73702,17.4,8,515,160,2297,8.0,133
73703,10.8,7,391,85,3234,26.8,99
73704,9.6,8,369,230,3725,11.8,82
73705,53.6,7,133,217,6018,24.7,119
73706,35.6,3,457,125,4703,29.9,140
73707,34.1,10,409,133,5628,15.0,116
73708,8.4,6,307,275,3171,28.1,87
73709,19.8,8,441,248,2022,18.1,83
73710,42.7,9,501,59,3610,12.7,85
73711,9.1,6,241,77,1317,24.3,121
73712,12.7,5,326,72,3111,8.1,129
73713,15.5,10,72,142,5686,22.5,74
73714,42.0,9,221,195,4151,32.3,113
73715,25.4,10,144,176,4368,32.5,104
73716,15.4,9,376,250,2562,14.7,131
73717,13.1,6,120,106,2351,25.7,118
73718,33.1,8,178,196,3730,20.5,118
73719,36.8,5,357,252,2074,21.4,94
73720,44.6,8,457,184,4248,31.9,136
73721,10.3,5,300,85,3451,20.6,145
73722,16.8,5,501,268,4918,31.9,135
73723,52.0,5,269,54,2094,32.4,71
73724,10.3,3,185,228,6084,11.0,132
73725,38.4,5,479,229,2754,21.2,149
73726,43.3,4,264,103,2726,31.9,144
73727,22.9,5,458,127,6011,28.9,83
73728,47.5,4,206,272,3818,23.3,146
73729,38.4,7,209,81,4815,15.6,76
73730,10.7,4,482,55,4064,10.2,138
73731,29.3,8,371,150,2723,26.2,80
73732,17.8,6,351,105,6242,23.6,105
73733,18.9,3,210,102,2668,31.6,103
73734,8.3,8,219,67,1710,30.8,87
73735,34.5,8,284,76,5087,25.7,119
73736,22.1,7,148,95,1976,28.1,102
73737,53.5,3,522,115,5654,10.9,72
73738,44.2,8,134,200,2383,14.1,143
73739,28.0,6,134,249,4954,22.2,131
73740,27.7,5,477,201,1876,26.3,135
73741,52.8,9,479,205,2190,25.8,101
73742,29.3,5,478,93,4629,10.7,89
