name,economy (mpg),cylinders,displacement (cc),power (hp),weight (lb),0-60 mph (s),year
7331,36.4,8,329,188,2589,22.4,108
7332,43.3,6,289,140,5492,22.3,93
7333,52.2,7,114,225,5201,17.5,89
7334,44.7,3,522,268,1601,24.0,131
7335,33.2,9,465,247,5043,9.4,76
7336,19.1,3,385,126,1281,15.7,97
7337,28.6,5,380,199,5597,8.6,143
7338,42.5,5,313,234,5019,32.3,102
7339,24.2,8,174,134,6252,19.1,148
7340,16.2,5,459,234,2892,26.6,77
7341,25.7,5,234,261,3843,25.5,74
7342,37.8,3,507,275,2657,25.5,114
7343,26.7,5,489,115,6169,9.6,107
7344,15.3,3,86,173,3327,25.0,101
7345,51.0,9,204,222,2638,21.0,95
7346,22.4,7,322,166,3751,21.2,129
7347,53.6,5,445,193,2141,29.6,113
7348,48.8,10,89,251,4994,31.8,92
7349,51.4,6,109,132,2444,24.0,137
7350,40.6,7,120,166,4483,30.5,144
7351,38.0,7,259,70,4265,14.2,110
7352,15.2,4,217,220,5269,13.9,133
7353,21.4,6,428,179,1248,29.2,93
7354,48.0,6,101,178,3877,20.4,93
7355,20.3,3,349,184,6142,16.3,96
7356,20.8,10,487,175,2300,10.5,112
7357,25.8,9,348,52,4765,21.2,150
7358,53.6,8,308,228,2710,8.9,149
7359,44.2,6,256,209,5157,32.8,142
7360,13.5,9,372,179,2138,32.3,103
7361,25.7,4,467,208,5284,17.9,121
7362,17.2,8,447,196,3083,28.8,116
7363,50.9,6,462,245,5873,16.9,149
7364,50.3,6,109,209,2052,12.3,149
7365,51.4,6,165,243,1397,12.9,110
7366,27.4,9,262,229,6070,29.2,101
7367,12.5,6,187,117,3124,15.0,148
7368,35.4,9,207,234,1641,21.1,115
7369,29.8,5,472,54,3447,31.6,140
7370,38.0,6,408,80,1999,23.7,141
7371,34.0,10,135,135,4227,14.1,91
7372,20.6,10,295,243,1813,17.2,114
7373,9.3,3,105,125,5245,22.1,89
7374,37.7,10,260,135,5864,22.3,144
7375,23.1,8,223,116,4164,23.0,124
7376,49.6,5,462,191,1401,19.8,92
7377,16.5,9,266,97,2412,22.8,141
7378,11.7,7,443,271,4546,12.3,140
7379,25.4,4,248,88,2724,24.4,110
7380,44.4,7,158,274,2250,12.6,133
7381,19.1,8,232,173,5033,23.7,112
7382,35.5,7,488,239,5019,31.3,95
7383,46.3,9,348,262,1560,23.2,104
7384,41.5,6,104,69,3222,14.2,126
7385,35.9,10,97,73,4855,22.2,117
7386,30.4,3,328,97,3672,29.6,148
7387,17.8,6,381,194,6268,10.4,70
7388,20.7,9,185,55,3884,14.3,92
7389,48.4,4,298,136,4974,31.0,133
7390,41.5,6,146,117,4868,21.2,136
7391,19.9,7,247,96,3962,28.0,119
7392,12.2,4,227,272,5982,14.3,81
7393,44.8,9,484,112,5199,28.5,104
7394,25.3,9,349,75,1934,32.5,106
7395,33.4,7,272,94,1241,17.1,104
7396,39.5,10,85,67,2239,17.7,147
7397,52.2,6,430,201,3603,14.0,118
7398,46.6,4,151,231,2806,12.8,137
7399,15.5,7,282,229,3525,23.2,78
7400,23.1,8,409,153,5329,30.6,84
7401,19.9,7,150,87,4586,22.5,115
7402,15.5,9,514,197,1410,16.7,111
7403,49.2,8,491,152,5994,11.7,110
7404,53.1,5,285,93,1908,26.1,117
7405,13.7,5,242,206,4095,24.9,141
7406,30.1,9,306,272,5050,12.4,149
7407,12.8,9,417,250,4596,13.6,91
7408,33.9,3,217,84,2354,23.0,114
7409,38.8,5,343,155,2883,10.0,95
7410,9.0,10,481,63,1558,22.3,133
7411,22.1,9,356,209,3525,32.7,137
7412,17.8,4,138,176,4150,25.4,77
7413,33.5,8,157,77,3142,12.4,100
7414,37.3,7,321,57,1444,23.4,97
7415,27.3,10,472,141,4697,10.4,151
7416,15.4,5,356,202,1595,29.8,148
7417,18.2,5,106,102,3183,15.8,147
7418,52.7,6,239,173,1973,32.2,117
7419,8.8,10,371,158,2011,17.0,107
7420,47.6,3,264,86,4084,15.4,140
7421,11.5,6,173,174,6208,24.6,150
7422,37.7,7,517,121,5849,29.3,75
7423,28.6,9,402,124,5588,20.4,104
7424,25.4,7,340,189,5021,22.9,95
7425,35.7,6,77,69,4405,30.1,80
7426,41.4,9,229,241,1613,19.8,114
7427,17.1,10,156,243,3783,21.6,124
7428,21.1,10,276,220,5801,11.8,110
7429,11.8,7,245,96,3752,13.9,100
7430,15.7,4,411,192,3759,18.8,121
7431,26.8,3,507,219,2757,15.3,73
7432,35.5,9,84,141,6174,27.3,72
7433,23.6,4,506,101,4872,18.7,149
7434,36.7,6,491,106,4203,22.3,127
7435,49.3,4,126,73,5146,31.0,124
7436,11.9,7,316,279,1804,14.9,134
7437,27.5,10,139,148,3154,23.8,99
7438,9.1,6,108,227,2736,31.7,81
7439,47.0,8,123,164,5889,10.0,95
7440,12.9,4,174,214,2989,22.4,97
7441,48.5,5,114,168,4957,31.9,96
7442,39.5,10,416,173,2771,13.7,75
7443,52.7,4,325,182,3061,27.5,87
7444,42.5,9,442,117,4788,19.0,142
7445,26.0,4,499,211,3250,32.7,136
7446,33.9,9,433,177,3071,27.7,83
7447,9.6,3,377,197,2570,11.8,76
7448,27.6,9,112,107,4025,15.1,93
7449,38.0,5,112,136,3866,15.9,138
7450,9.5,7,89,152,3117,23.3,102
7451,51.5,6,488,258,2833,19.0,132
7452,21.2,6,438,213,5758,29.5,91
7453,28.3,8,134,247,5694,28.0,133
7454,10.3,3,271,135,3685,10.1,77
7455,52.3,6,373,51,4091,19.2,95
7456,35.1,9,272,140,1850,13.6,130
7457,43.6,3,426,202,2128,23.2,142
7458,21.0,10,529,130,1440,19.6,75
7459,38.0,8,100,235,1303,11.7,110
7460,44.1,7,311,106,6282,8.1,86
7461,41.9,9,260,236,1708,19.8,125
7462,23.8,9,497,60,5402,16.2,76
7463,11.9,3,250,174,1729,15.2,84
7464,44.1,3,368,141,2318,32.0,146
7465,44.3,10,257,159,6250,24.3,93
7466,10.6,5,180,210,4203,15.4,82
7467,33.8,4,139,158,4450,13.8,79
7468,9.8,7,169,209,2722,8.6,114
7469,30.4,10,416,164,1386,17.7,77
7470,38.0,3,97,114,3430,10.5,143
7471,32.3,4,189,187,5764,30.5,113
7472,31.5,9,91,183,2258,29.0,148
7473,31.6,9,312,168,3252,29.6,85
7474,34.5,6,345,72,4704,15.1,149
7475,21.5,7,330,250,1756,27.3,144
7476,16.8,7,374,94,2258,19.9,147
7477,14.8,6,242,243,5108,21.9,94
7478,31.8,3,195,248,5900,13.3,115
7479,14.6,4,256,117,3767,24.1,89
7480,10.7,3,70,198,1759,26.2,99
7481,21.4,4,161,198,5325,30.8,130
7482,30.9,6,466,55,2783,29.0,130
7483,21.6,4,248,63,2641,17.2,80
7484,38.6,5,473,256,1861,28.1,87
7485,18.7,8,420,92,2730,27.9,132
7486,29.6,10,178,275,4262,9.0,93
7487,14.5,4,176,212,2383,32.6,116
7488,23.0,10,327,254,1977,14.7,84
7489,12.5,9,444,208,3682,18.3,96
7490,27.9,3,295,251,2405,29.6,144
7491,36.7,9,253,104,3913,22.4,83
7492,52.4,8,305,199,3390,22.6,141
7493,29.3,5,282,91,2975,31.4,81
7494,46.2,3,509,110,2499,30.9,144
7495,46.5,7,155,53,2172,22.8,92
7496,37.3,6,165,259,2851,31.7,105
7497,38.0,3,286,229,5784,20.6,75
7498,38.3,6,347,159,5574,24.7,86
7499,13.0,8,520,175,5650,23.0,130
7500,46.9,5,248,115,3248,28.4,82
7501,33.7,5,463,185,5687,9.5,106
7502,53.4,6,79,188,3427,32.2,150
7503,35.1,6,447,183,5697,10.3,119
7504,24.8,9,494,199,4957,16.3,106
7505,32.4,10,407,81,1406,20.2,116
7506,34.7,5,234,183,4017,25.7,71
7507,29.4,8,141,255,1941,30.6,105
7508,41.7,6,293,224,5915,26.1,122
7509,31.7,5,255,256,6201,15.3,109
7510,21.4,7,192,173,4987,24.7,100
7511,8.5,4,393,147,2399,29.8,101
7512,35.2,10,344,146,5661,21.3,138
7513,13.4,9,165,215,1864,25.6,97
7514,10.4,3,234,217,1253,16.1,116
7515,52.8,10,111,93,1580,13.1,123
7516,45.7,6,353,141,5409,20.0,88
7517,40.6,8,524,77,3014,24.6,97
7518,31.1,4,457,109,4486,18.6,147
7519,16.7,3,459,243,2673,8.1,88
7520,14.7,3,336,143,4386,18.4,118
7521,52.4,6,399,267,2993,30.9,71
7522,50.4,3,311,277,1938,31.9,137
7523,14.6,4,327,72,5402,30.4,109
7524,42.6,6,404,120,5930,8.7,106
7525,48.9,9,76,240,1353,11.9,87
7526,9.2,10,352,68,5697,21.8,76
7527,33.4,6,498,179,2947,19.3,114
7528,14.2,3,206,68,2944,17.0,75
7529,16.7,6,130,90,2286,8.3,146
7530,45.3,9,254,272,3184,18.6,74
7531,31.9,10,388,157,5131,22.5,92
7532,48.4,10,281,63,3800,9.2,128
7533,20.3,3,343,223,1689,13.7,124
7534,40.5,9,150,246,6112,21.1,86
7535,20.7,5,117,254,2123,15.9,144
7536,31.8,5,383,61,2730,14.6,87
7537,42.0,7,467,209,3273,23.3,134
7538,37.1,9,385,229,4780,29.3,117
7539,41.1,8,360,91,1992,24.4,123
7540,53.6,5,345,131,2848,10.6,143
7541,36.6,10,206,191,3150,27.3,103
7542,30.0,3,242,69,2475,18.7,82
7543,24.7,5,136,207,5006,30.9,127
7544,16.0,7,198,227,6175,8.8,145
7545,35.2,4,175,145,6239,12.8,146
7546,18.0,5,321,221,3281,25.4,114
7547,17.2,9,129,244,3113,10.1,86
7548,9.6,9,227,224,4218,14.0,115
7549,19.9,7,368,101,5644,32.2,146
7550,26.7,9,485,246,4018,24.8,133
7551,43.5,5,393,224,5061,17.2,136
7552,48.6,4,308,242,3582,28.7,106
7553,40.9,4,373,116,3647,17.3,116
7554,16.1,4,419,63,1308,25.6,70
7555,35.5,10,86,162,1466,19.3,99
7556,15.9,8,73,83,3369,23.1,138
7557,37.3,7,269,102,2146,19.8,151
7558,12.6,6,112,139,1369,20.2,141
7559,48.6,9,267,51,3737,18.1,82
7560,33.8,10,480,208,1446,32.2,112
7561,15.4,3,464,91,2056,9.0,76
7562,11.3,6,196,113,5172,26.0,102
7563,53.0,8,266,89,4757,25.8,71
7564,24.6,6,239,117,5857,11.1,74
7565,10.1,4,509,155,3356,20.7,148
7566,47.1,10,316,105,1557,9.5,104
7567,8.5,10,350,253,4670,9.9,95
7568,41.0,4,236,55,4670,15.2,123
7569,35.9,8,103,208,5662,8.6,99
7570,26.7,8,321,194,2527,9.3,92
7571,35.7,6,237,171,1430,16.0,79
7572,11.8,4,239,238,2371,23.7,118
7573,9.0,3,322,66,2673,21.0,133
7574,50.1,8,351,212,1733,20.8,74
7575,46.5,4,413,180,1485,28.0,144
7576,16.5,9,129,66,3925,15.7,101
7577,49.2,5,491,63,3758,17.7,75
7578,49.0,6,500,194,4327,26.6,132
7579,20.1,8,406,241,6101,27.5,142
7580,12.3,6,271,263,5401,12.2,122
7581,52.2,5,268,238,2986,23.8,82
7582,48.1,9,468,168,5145,23.7,118
7583,25.7,8,488,254,5370,8.6,132
7584,35.8,3,131,129,2843,20.0,88
7585,31.6,10,321,223,1538,24.3,71
7586,41.1,4,472,225,2687,29.4,112
7587,23.9,3,130,136,3480,24.1,71
7588,24.9,6,191,136,3707,24.4,77
7589,47.0,6,418,191,3289,28.0,131
7590,45.2,7,279,178,2611,10.6,116
7591,22.5,8,274,73,1355,30.7,85
7592,27.6,10,151,98,3687,20.6,138
7593,8.5,10,509,190,5874,16.6,97
7594,34.2,4,125,237,4519,19.4,97
7595,27.9,10,163,113,3199,11.6,150
7596,19.2,8,259,216,4695,10.8,134
7597,11.0,9,464,50,2623,19.0,100
7598,49.9,10,446,152,5793,27.9,83
7599,10.5,5,336,268,1862,13.3,137
7600,13.0,6,351,70,5311,18.9,94
7601,12.6,5,203,196,2030,13.1,119
7602,31.8,4,330,163,3135,8.9,103
7603,36.4,3,234,146,3850,23.5,78
7604,32.5,4,422,247,1733,21.0,102
7605,25.3,10,171,106,6291,13.9,141
7606,52.4,6,326,54,1612,14.9,97
7607,15.4,4,80,94,1427,31.0,73
7608,38.6,9,377,149,5380,16.5,114
7609,9.7,4,146,106,1877,17.7,122
7610,34.8,5,89,215,5857,14.8,149
7611,24.1,8,150,196,1758,23.7,100
7612,45.5,7,93,243,1832,31.0,124
7613,40.3,10,395,89,3373,10.4,93
7614,17.0,3,476,264,1305,27.6,73
7615,53.5,4,315,183,1652,26.6,73
7616,10.9,3,437,207,2499,20.7,81
7617,29.2,8,224,149,2219,10.1,116
7618,10.6,5,195,55,5454,29.8,78
7619,41.6,7,191,237,2924,28.2,100
7620,21.5,9,172,109,1472,29.0,123
7621,53.3,7,481,74,4024,24.4,85
7622,27.7,4,116,60,5634,15.6,101
7623,47.7,10,395,99,5804,15.7,120
7624,49.3,3,74,226,2613,9.4,106
7625,24.7,4,272,209,4540,8.6,147
7626,20.2,5,433,230,5309,15.8,110
7627,11.5,10,328,203,3969,32.7,91
7628,37.2,8,368,258,3922,8.9,94
7629,30.6,9,345,58,2292,29.2,147
7630,48.2,9,429,104,2669,15.9,89
7631,44.3,6,273,263,1281,16.6,115
7632,8.6,4,449,235,2743,31.3,75
7633,28.6,6,524,85,1351,8.8,108
7634,22.5,3,493,264,5352,19.7,82
7635,36.4,7,381,78,5320,20.6,71
7636,53.1,4,308,88,2943,8.3,94
7637,53.1,6,450,143,1529,21.4,118
7638,12.2,6,159,106,1426,14.9,127
7639,32.4,3,276,187,2117,28.6,121
7640,50.5,6,114,163,5259,27.7,144
7641,47.7,10,367,176,5340,28.4,71
7642,31.1,9,122,67,2205,8.1,136
7643,11.9,9,217,161,1436,8.0,103
7644,33.0,9,492,230,1349,28.4,133
7645,40.0,7,505,138,3309,19.9,132
7646,48.6,9,136,145,1692,18.1,123
7647,13.3,3,485,86,2984,15.8,79
7648,32.2,9,357,240,2857,21.3,101
7649,37.3,7,396,53,5722,20.1,127
7650,40.3,5,347,193,4794,18.6,113
7651,27.3,5,377,105,4027,11.9,124
7652,38.1,9,137,248,5388,32.6,145
7653,19.4,8,270,214,4254,16.1,103
7654,12.7,7,99,244,1247,24.2,80
7655,53.2,8,382,75,2412,15.5,82
7656,29.2,6,146,208,4278,19.1,78
7657,26.6,8,253,255,4374,27.3,148
7658,26.5,7,493,103,5261,9.2,145
7659,13.1,6,275,151,2927,21.9,109
7660,25.1,7,163,150,3874,29.5,79
7661,21.5,4,366,180,4298,18.1,99
7662,24.3,7,120,154,2757,10.6,75
7663,27.4,4,347,207,2532,28.1,146
7664,42.1,6,209,166,4593,32.9,119
7665,30.6,4,122,184,1218,27.6,78
7666,33.7,7,300,250,5897,13.7,96
7667,42.8,10,512,81,2289,8.3,129
7668,20.9,4,154,121,3208,32.7,125
7669,38.2,7,194,226,2073,9.4,108
7670,28.6,6,134,208,3236,21.6,95
7671,9.2,10,151,110,1662,17.0,129
7672,31.1,8,312,212,4889,24.7,113
7673,36.5,6,331,220,5339,19.0,82
7674,36.8,4,366,80,3147,23.5,148
7675,50.9,10,351,143,3093,27.9,144
7676,40.5,6,105,69,6223,19.8,143
7677,21.6,10,455,242,2895,14.3,106
7678,16.6,10,72,236,5122,19.7,88
7679,40.3,3,188,165,4605,14.3,115
7680,40.4,7,119,138,4205,15.4,94
7681,21.4,5,397,243,4267,28.9,74
7682,33.7,5,424,63,1894,18.7,76
7683,43.1,6,251,216,1320,19.3,76
7684,35.8,4,234,107,6248,27.7,73
7685,22.7,3,451,235,2254,19.8,146
7686,14.8,7,184,275,2006,28.2,78
7687,22.9,10,186,60,3472,32.9,84
7688,14.0,10,359,148,3756,30.0,100
7689,35.3,5,253,220,6176,20.8,88
7690,19.3,4,359,153,3640,21.1,145
7691,28.1,7,113,164,1539,30.3,132
7692,14.6,4,80,215,3020,15.0,130
7693,15.1,10,215,55,5376,20.6,108
7694,27.9,4,207,270,3316,23.4,102
7695,9.2,8,156,172,6049,12.6,77
7696,49.8,3,192,189,3810,9.4,132
7697,49.3,5,275,110,4543,26.4,125
7698,39.4,6,389,55,2395,29.5,86
7699,32.6,3,516,192,5481,31.5,140
7700,17.4,5,459,108,5900,9.3,126
7701,47.3,5,215,136,2516,29.7,88
7702,19.9,7,447,83,2301,9.7,136
7703,16.8,9,460,102,2567,18.2,77
7704,9.1,8,198,86,6221,32.6,105
7705,38.9,8,489,198,1318,17.3,102
7706,49.6,4,109,75,4065,18.4,150
7707,43.8,4,240,58,2904,15.6,72
7708,29.4,6,464,237,6018,24.2,95
7709,32.4,5,144,144,2769,32.6,89
7710,23.3,5,144,278,4368,22.5,117
7711,47.5,5,218,146,3344,29.1,107
7712,44.8,5,157,93,6048,10.7,87
7713,47.3,4,438,242,2022,12.9,78
7714,35.8,5,363,216,6116,32.1,107
7715,27.4,9,351,63,4252,31.1,123
7716,27.5,5,179,130,5467,26.4,97
7717,18.9,7,279,180,2066,32.7,96
7718,14.5,3,268,174,2694,20.7,92
7719,52.0,7,313,109,2463,25.1,105
7720,37.2,8,420,212,4131,32.2,113
7721,35.0,6,103,134,5866,17.0,89
7722,13.0,10,529,169,1378,25.0,127
7723,34.3,4,463,129,1646,27.5,133
7724,38.3,8,339,87,5991,9.7,121
7725,47.4,4,247,187,4332,32.6,134
7726,10.9,8,183,87,4999,10.4,86
7727,14.3,10,70,116,2124,29.8,141
7728,53.6,3,242,225,2116,23.2,128
7729,53.6,3,185,92,2854,30.2,114
7730,43.6,9,483,132,2809,21.0,82
7731,11.3,3,305,65,4959,27.9,115
7732,30.6,7,265,160,6020,31.7,104
7733,17.8,9,155,59,4618,28.0,86
7734,53.0,9,451,268,2491,18.1,94
7735,41.2,7,318,166,5991,29.5,120
7736,33.2,5,448,58,5440,28.4,103
7737,21.8,8,269,97,3904,18.4,148
7738,9.3,3,164,51,3409,26.1,78
7739,13.0,7,163,254,6215,30.0,78
7740,47.7,7,477,198,5899,20.7,73
7741,33.1,7,357,218,2068,30.3,137
7742,25.8,4,396,258,4390,9.7,139
7743,17.4,8,300,206,6288,8.6,138
7744,35.2,10,185,198,1364,24.1,117
7745,46.8,3,439,171,3375,15.8,130
7746,27.3,5,350,112,3626,27.4,140
7747,23.3,8,452,136,5306,20.7,117
7748,46.9,9,175,191,1828,18.0,125
7749,25.8,4,104,190,3933,24.4,78
7750,43.2,5,294,89,5949,23.0,141
7751,33.5,9,113,174,2362,17.5,114
7752,17.2,7,379,227,5533,25.7,76
7753,25.2,8,316,65,2515,23.0,74
7754,10.0,3,478,146,4646,25.1,143
7755,39.3,6,127,118,1902,31.1,91
7756,30.3,10,159,70,6115,19.6,150
7757,50.3,8,294,255,2036,25.3,151
7758,25.3,3,398,54,3942,14.8,95
7759,42.4,9,223,222,5843,12.8,73
7760,48.8,7,163,125,3385,13.3,87
7761,51.4,5,328,264,1795,21.5,129
7762,53.1,8,286,84,2877,14.7,149
7763,19.3,9,303,200,4299,28.7,121
7764,19.1,9,126,117,4730,16.2,112
7765,37.3,9,399,74,5703,8.3,147
7766,52.3,4,113,170,5207,25.5,128
7767,44.9,5,343,58,5122,12.3,75
7768,18.6,8,104,226,2287,16.2,150
7769,25.3,6,132,272,5715,22.8,136
7770,39.6,7,266,81,4871,19.6,150
7771,16.4,3,454,190,4982,27.3,94
7772,36.0,4,243,58,2656,10.3,111
7773,19.4,8,217,247,1232,14.3,127
7774,34.9,5,217,60,4104,18.4,102
7775,17.7,5,171,71,2354,25.4,85
7776,37.9,6,232,277,2751,31.7,138
7777,13.3,10,189,70,5666,16.8,106
7778,25.7,6,95,68,4828,17.7,144
7779,30.6,9,461,147,4615,21.5,83
7780,40.5,3,102,227,5382,15.1,130
7781,8.6,10,350,229,5830,23.0,121
7782,53.1,3,146,173,4024,15.3,85
7783,47.0,5,412,177,4800,12.3,74
7784,14.6,7,457,208,5908,22.3,85
7785,10.4,4,407,206,2045,21.4,103
7786,42.9,5,123,110,5221,31.5,120
7787,37.7,5,262,157,2867,23.4,95
7788,21.4,10,493,90,3648,8.4,88
7789,33.3,8,505,145,1430,20.1,137
7790,44.9,5,226,166,2605,29.1,88
7791,10.4,6,384,205,3285,22.4,75
7792,52.6,6,314,99,3436,18.9,151
7793,33.2,3,291,98,1366,31.2,71
7794,31.3,3,430,169,2169,14.2,98
7795,13.8,7,283,117,3886,18.4,139
7796,8.0,3,166,274,3496,8.6,139
7797,49.7,7,245,72,1467,31.6,105
7798,43.4,7,397,240,4401,19.1,109
7799,12.9,3,185,122,3409,13.9,149
7800,42.1,8,248,155,2347,10.5,92
7801,41.7,3,110,77,4810,15.8,83
7802,50.5,9,294,64,2849,8.3,99
7803,12.1,7,331,78,2505,20.8,119
7804,37.6,10,214,263,4347,23.5,108
7805,33.8,9,408,202,5700,28.5,104
7806,11.9,9,98,141,4413,17.9,124
7807,11.0,4,441,151,3849,14.2,82
7808,36.2,10,394,269,2384,12.5,134
7809,23.3,10,75,114,3647,19.2,147
7810,15.0,6,97,270,2800,9.4,112
7811,46.6,4,124,115,2814,31.6,103
7812,21.4,8,438,190,5434,26.9,143
7813,8.2,10,241,154,2702,20.5,143
7814,50.1,6,460,135,2006,18.9,99
7815,28.5,6,392,167,5606,17.8,88
7816,34.3,9,517,69,5346,18.4,78
7817,11.7,3,329,209,5494,9.3,134
7818,38.0,9,90,188,5219,31.3,137
7819,48.9,9,344,184,6243,17.2,94
7820,31.5,9,157,67,4246,11.7,91
7821,12.3,3,259,144,5352,17.9,116
7822,46.8,6,466,218,2503,19.0,146
7823,42.7,9,413,248,3151,9.9,82
7824,21.4,8,96,74,6101,22.1,97
7825,28.9,6,343,135,6246,25.5,71
7826,33.3,10,499,244,4734,13.6,103
7827,31.5,3,282,197,5247,8.5,124
7828,14.1,6,78,98,1273,26.5,132
7829,44.4,10,224,175,3570,14.9,122
7830,26.8,4,447,136,3280,9.5,77
7831,14.9,8,186,220,2192,25.0,129
7832,28.8,6,193,138,5319,23.2,115
7833,25.1,6,345,152,3040,25.6,121
7834,49.1,10,110,217,2841,15.6,106
7835,41.4,4,312,179,1826,27.4,137
7836,20.3,4,412,211,4027,25.8,107
7837,16.7,8,199,246,2582,11.5,92
7838,14.4,9,119,69,3110,19.7,146
7839,50.7,5,219,161,5673,19.6,110
7840,48.2,5,294,180,4787,18.4,151
7841,17.1,9,490,156,6061,32.7,81
7842,31.2,6,188,134,6056,24.8,89
7843,8.7,3,235,213,5255,12.4,88
7844,52.2,10,305,106,1793,10.4,96
7845,41.9,10,102,216,3930,9.0,108
7846,18.0,7,80,150,1225,17.8,120
7847,25.6,10,387,202,1431,28.7,88
7848,8.5,4,485,117,3921,14.0,129
7849,25.3,4,417,199,1756,24.2,113
7850,31.8,7,285,104,2560,31.6,84
7851,36.2,9,333,92,4681,11.0,78
7852,10.1,7,158,138,2262,17.6,73
7853,20.1,9,309,181,2647,21.9,119
7854,50.2,6,126,105,2805,28.9,72
7855,37.3,9,507,58,6176,24.4,133
7856,49.2,6,492,122,2060,32.6,108
7857,48.9,4,187,228,3869,18.8,101
7858,40.1,5,438,237,3155,21.6,132
7859,30.3,5,367,69,4551,13.8,91
7860,26.2,9,258,193,5349,26.8,71
7861,31.7,10,345,113,1643,12.7,132
7862,15.8,10,295,89,4873,25.4,110
7863,48.1,5,72,240,3633,23.2,92
7864,20.1,9,266,143,1447,28.7,140
7865,18.8,6,420,244,2603,20.9,74
7866,23.3,8,258,123,5388,19.7,126
7867,45.5,9,503,123,1262,31.1,128
7868,34.7,7,207,193,5376,22.1,147
7869,31.6,7,174,191,4385,11.6,72
7870,23.1,3,300,213,5075,28.0,117
7871,52.3,7,437,268,5719,8.8,73
7872,42.1,8,85,161,5029,21.1,133
7873,29.6,9,233,76,3766,17.8,134
7874,16.0,5,288,209,3616,11.7,81
7875,33.6,4,264,203,2495,13.7,90
7876,51.3,9,236,111,4128,23.5,99
7877,19.9,4,329,193,1324,14.8,116
7878,43.5,4,306,71,5642,17.2,104
7879,20.5,10,359,76,3524,22.3,81
7880,45.1,9,278,142,3852,13.5,137
7881,17.8,7,307,115,1869,8.8,116
7882,14.6,8,510,220,3335,12.8,114
7883,51.7,6,240,279,5866,21.3,100
7884,47.8,10,153,180,6242,9.4,119
7885,49.0,3,286,154,6156,19.7,90
7886,52.4,4,346,212,3902,20.6,73
7887,8.9,7,492,264,4477,18.7,83
7888,24.2,8,364,137,2374,15.5,102
7889,24.8,7,235,55,2286,32.8,145
7890,18.8,4,278,255,6221,9.4,106
7891,16.5,7,437,223,3445,17.9,129
7892,11.6,5,102,101,2912,12.0,146
7893,23.4,8,471,143,4216,25.7,151
7894,45.6,9,238,131,2468,30.2,91
7895,45.1,10,504,263,4095,20.7,105
7896,27.3,10,189,93,3523,8.9,83
7897,28.4,6,268,115,2217,16.1,124
7898,27.9,4,476,237,3901,21.7,139
7899,33.7,8,470,174,1807,20.8,131
7900,30.4,5,244,145,1410,28.5,120
7901,43.8,5,203,241,2353,10.3,74
7902,9.9,8,141,257,3279,25.8,137
7903,22.4,3,279,65,6275,10.9,84
7904,14.5,10,122,174,2492,28.7,137
7905,11.5,9,409,119,5305,25.0,120
7906,37.6,5,217,176,5806,16.0,126
7907,29.7,7,405,153,1533,32.6,88
7908,48.5,3,330,199,1242,18.9,94
7909,39.0,7,117,52,3301,29.5,149
7910,20.4,6,107,203,1569,10.2,145
7911,46.6,6,365,173,2152,8.3,132
7912,26.4,8,447,52,3004,27.6,121
7913,38.2,4,480,138,3963,22.2,107
7914,26.7,10,443,163,1409,30.4,127
7915,38.8,7,103,59,3333,21.8,70
7916,43.0,5,70,65,2468,32.8,151
7917,29.5,7,275,154,1589,11.2,127
7918,16.6,10,258,117,2312,17.7,111
7919,41.7,3,181,113,1840,17.8,137
7920,33.2,5,182,253,2781,9.4,127
7921,19.8,6,228,213,6196,15.9,111
7922,43.8,7,519,126,2460,19.1,120
7923,37.9,7,416,277,6249,20.6,122
7924,15.4,9,414,272,1210,24.7,134
7925,35.7,10,403,65,5820,19.1,148
7926,24.4,8,295,53,5236,10.9,111
7927,35.5,6,259,271,3691,24.1,100
7928,42.2,8,99,273,3155,20.2,90
7929,44.5,3,428,139,2351,22.9,81
7930,24.8,6,270,271,2897,11.9,93
7931,9.6,7,395,59,1900,9.0,95
7932,8.7,6,275,203,2274,29.6,108
7933,45.9,10,313,249,5097,32.1,110
7934,45.4,8,111,148,1480,24.5,97
7935,44.7,8,293,170,3183,13.5,99
7936,20.8,4,155,215,4574,19.5,134
7937,46.8,9,285,222,5669,15.4,151
7938,24.3,5,344,131,4856,17.0,72
7939,50.7,6,203,165,2482,29.1,135
7940,29.2,3,473,122,2763,23.9,102
7941,51.6,3,358,197,2877,25.8,96
7942,22.8,5,202,69,2805,18.7,78
7943,34.7,5,445,74,1415,20.5,136
7944,41.6,7,262,173,5723,28.8,134
7945,29.6,3,120,142,5744,19.7,130
7946,14.3,6,119,208,3153,12.2,140
7947,20.0,6,253,279,1955,22.1,105
7948,37.4,5,188,206,1615,27.0,87
7949,37.2,7,511,231,2991,16.3,128
7950,47.7,7,179,229,2400,28.9,122
7951,40.3,4,397,104,2873,16.5,120
7952,23.4,5,350,224,1935,15.4,94
7953,48.3,9,125,71,3053,23.8,151
7954,8.6,5,397,225,3107,8.5,121
7955,53.0,5,496,141,2364,19.9,81
7956,13.1,6,509,216,1288,27.5,151
7957,26.5,10,256,195,5222,16.4,110
7958,23.5,9,74,139,6107,9.3,129
7959,38.7,10,179,240,4003,11.1,98
7960,8.6,3,343,210,5828,10.9,88
7961,49.1,6,165,132,2290,8.0,144
7962,9.1,6,70,258,4100,15.8,124
7963,42.5,6,271,150,3418,14.2,124
7964,19.5,9,431,258,3874,25.0,141
